SUBDIVISION,YEAR,month,date,rainfall_mm,rainfall_zscore,extreme_precipitation_event,district,subdivision,population,area_sq_km,population_density,exposure_deficit_Dd,healthcare_deficit_Hd,mobility_access_deficit_Md,housing_vulnerability_Vd,month_sin,month_cos,is_monsoon,rainfall_lag_1,rainfall_lag_2,rolling_3_month_rainfall,monsoon_cumulative_rainfall,historical_extreme_count,risk_target,Qd,risk_prediction,Dd,Hd,Md,Vd,Rd,Sd,ddrps,risk_contribution,exposure_contribution,healthcare_contribution,mobility_contribution,housing_contribution,population_contribution,road_contribution,shelter_contribution,priority_category
COASTAL ANDHRA PRADESH,1941,8,1941-08,97.4,-1.4184167865699282,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,-0.8660254037844385,-0.5000000000000004,1,83.0,192.7,124.36666666666667,373.1,36,0,0.2576708488677044,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.4030180637070938,0.19180592559849427,0.13124307352365308,0.49625565960437884,0.07716653654606183,0.10352877991462911,0.13124307352365308,0.07716653654606183,0.10352877991462911,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1941,9,1941-09,184.1,0.0377640117668223,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,-1.0,-1.8369701987210292e-16,1,97.4,83.0,121.5,557.2,36,0,0.3674394363547587,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.4359486399532101,0.2528550803363164,0.12132926821674557,0.45876962807767796,0.07133755068809085,0.09570844974268798,0.12132926821674557,0.07133755068809085,0.09570844974268798,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1941,10,1941-10,266.4,0.8041223719791037,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,-0.8660254037844386,0.5000000000000001,1,184.1,97.4,182.63333333333333,823.6,36,0,0.3808422785014529,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.4399694925972184,0.25968318912102295,0.1202204479325553,0.45457696231071554,0.07068560145613718,0.09483377645072091,0.1202204479325553,0.07068560145613718,0.09483377645072091,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1941,11,1941-11,107.8,0.3929051715492228,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,-0.5000000000000004,0.8660254037844384,0,266.4,184.1,186.1,0.0,36,0,0.2528681259063814,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.401577246818697,0.188906210408633,0.13171395984404885,0.49803617262691613,0.07744340194913632,0.103900230269457,0.13171395984404885,0.07744340194913632,0.103900230269457,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1941,12,1941-12,7.8,-0.1521448308482694,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,-2.4492935982947064e-16,1.0,0,107.8,266.4,127.33333333333331,0.0,36,0,0.3677761337562223,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.4360496491736492,0.2530281535730511,0.12130116276008211,0.4586633558641391,0.07132102561982982,0.09568627924973022,0.12130116276008211,0.07132102561982982,0.09568627924973022,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1942,1,1942-01,2.9,-0.3977074667251366,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.4999999999999999,0.8660254037844387,0,7.8,107.8,39.5,0.0,36,0,0.4233123673953098,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.4527105192653754,0.28051856983461104,0.11683697917239183,0.44178340699198,0.06869623501778904,0.0921647868940579,0.11683697917239183,0.06869623501778904,0.0921647868940579,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1942,2,1942-02,5.6,-0.3662277805635096,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.8660254037844386,0.5000000000000001,0,2.9,7.8,5.433333333333333,0.0,36,0,0.4888033707577361,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.47235782027410333,0.31044475571036234,0.11197724963764825,0.42340782174383035,0.06583887663171634,0.08833127510605167,0.11197724963764825,0.06583887663171634,0.08833127510605167,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1942,3,1942-03,2.1,-0.5550818072773206,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,1.0,6.123233995736766e-17,0,5.6,2.9,3.5333333333333328,0.0,36,0,0.4011423676473409,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.44605951934098476,0.26979069469045636,0.1185790846281136,0.44837064751308664,0.06972053474429477,0.0935390160055164,0.1185790846281136,0.06972053474429477,0.0935390160055164,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1942,4,1942-04,37.2,0.4907884512345021,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.8660254037844387,-0.4999999999999998,0,2.1,5.6,14.966666666666669,0.0,36,0,0.3474394068989702,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.42994863111647363,0.24242854169518008,0.12302243947451455,0.4651718388518403,0.07233307874327483,0.09704407797659816,0.12302243947451455,0.07233307874327483,0.09704407797659816,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1942,5,1942-05,30.5,-0.5029770747729034,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.4999999999999999,-0.8660254037844387,0,37.2,2.1,23.26666666666667,0.0,36,0,0.3844385239170945,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.4410483662219109,0.2614941203572189,0.11992636982816639,0.4534649956388711,0.07051269336902481,0.09460179813346896,0.11992636982816639,0.07051269336902481,0.09460179813346896,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1942,6,1942-06,84.7,-0.7706108048821051,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,1.2246467991473532e-16,-1.0,1,30.5,37.2,50.8,84.7,36,0,0.3647018242715245,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.43512735632823984,0.2514448774038338,0.12155827183482844,0.4596355354241942,0.07147219715429683,0.09588909520107008,0.12155827183482844,0.07147219715429683,0.09588909520107008,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1942,7,1942-07,130.9,-0.7977810510481795,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,-0.4999999999999997,-0.8660254037844388,1,84.7,30.5,82.03333333333333,215.6,36,0,0.3350406972999762,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.4262290182367754,0.2358173717210014,0.12409603094775203,0.46923129761330473,0.07296431461295438,0.09789096164342265,0.12409603094775203,0.07296431461295438,0.09789096164342265,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1942,8,1942-08,196.1,0.3644606398394504,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,-0.8660254037844385,-0.5000000000000004,1,130.9,84.7,137.23333333333332,411.7000000000001,36,0,0.3560908227764502,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.43254405587971756,0.24697425131857367,0.12228425922645718,0.4623806353538469,0.07189905345294945,0.09646177752914115,0.12228425922645718,0.07189905345294945,0.09646177752914115,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1942,9,1942-09,142.1,-0.6252682558949525,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,-1.0,-1.8369701987210292e-16,1,196.1,130.9,156.36666666666667,553.8000000000001,36,0,0.3428897076432864,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.4285837213397684,0.24001590534344408,0.12341422879854695,0.46665327070346957,0.07256343775864682,0.09735313406322922,0.12341422879854695,0.07256343775864682,0.09735313406322922,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1942,10,1942-10,159.7,-0.2565926809513419,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,-0.8660254037844386,0.5000000000000001,1,142.1,196.1,165.96666666666667,713.5,36,0,0.4405063334792274,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.4578687090905508,0.2886239975210735,0.11552073437984887,0.43680642870133884,0.06792232711423005,0.0911264904431873,0.11552073437984887,0.06792232711423005,0.0911264904431873,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1942,11,1942-11,85.6,0.1011489972188758,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,-0.5000000000000004,0.8660254037844384,0,159.7,142.1,129.13333333333333,0.0,36,0,0.3252093992595061,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.4232796288246343,0.23049258889174282,0.1249607253157173,0.47250087567491156,0.07347272597330506,0.0985730605192796,0.1249607253157173,0.07347272597330506,0.0985730605192796,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1942,12,1942-12,2.4,-0.3791012083567375,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,-2.4492935982947064e-16,1.0,0,85.6,159.7,82.56666666666666,0.0,36,0,0.260806380563853,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.4039587232159384,0.19368788872632506,0.13093746051190513,0.495100077197957,0.07698684631931817,0.10328770248949094,0.13093746051190513,0.07698684631931817,0.10328770248949094,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1943,1,1943-01,20.2,1.103409977876759,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.4999999999999999,0.8660254037844387,0,2.4,85.6,36.06666666666666,0.0,36,0,0.2949268533210173,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.4141948650430878,0.21361456002346968,0.1277015575661065,0.4828644970056533,0.07508424364305977,0.10073511761848583,0.1277015575661065,0.07508424364305977,0.10073511761848583,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1943,2,1943-02,5.3,-0.3812299872002242,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.8660254037844386,0.5000000000000001,0,20.2,2.4,9.3,0.0,36,0,0.5380529926621891,1,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.4871327068454393,0.3313591803973861,0.10858094488382208,0.4105657310294298,0.06384196305851769,0.08565216010255773,0.10858094488382208,0.06384196305851769,0.08565216010255773,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1943,3,1943-03,1.6,-0.5800366187850969,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,1.0,6.123233995736766e-17,0,5.3,20.2,9.033333333333331,0.0,36,1,0.6766385013260384,1,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.528708359444594,0.3839385985341093,0.10004254469144375,0.3782803745098629,0.0588216693942481,0.07891679395631725,0.10004254469144375,0.0588216693942481,0.07891679395631725,PRIORITY_2_HIGH
COASTAL ANDHRA PRADESH,1943,4,1943-04,72.5,2.1472198760652805,1,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.8660254037844387,-0.4999999999999998,0,1.6,5.3,26.46666666666667,0.0,36,0,0.069703033853744,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.3466277192029057,0.060326709014911405,0.15259405472416476,0.5769878839754504,0.0897201992032125,0.12037112423286685,0.15259405472416476,0.0897201992032125,0.12037112423286685,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1943,5,1943-05,46.0,-0.2597243315266543,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.4999999999999999,-0.8660254037844387,0,72.5,1.6,40.03333333333334,0.0,37,0,0.3472306968128666,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.42988601809064253,0.24231820119051567,0.12304035772883613,0.46523959126633796,0.07234361407736771,0.09705821247496298,0.12304035772883613,0.07234361407736771,0.09705821247496298,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1943,6,1943-06,142.1,0.3637472717467501,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,1.2246467991473532e-16,-1.0,1,46.0,72.5,86.86666666666667,142.1,37,0,0.3643130420397247,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.4350107216586999,0.2512441755061507,0.12159086392470916,0.45975877247303343,0.07149136021279104,0.0959148048953772,0.12159086392470916,0.07149136021279104,0.0959148048953772,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1943,7,1943-07,129.5,-0.823801096268032,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,-0.4999999999999997,-0.8660254037844388,1,142.1,46.0,105.86666666666667,271.6,37,0,0.2846759461374555,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.41111959288801914,0.20773221038671483,0.1286567955099632,0.4864764379879888,0.0756458915969346,0.10148864019457683,0.1286567955099632,0.0756458915969346,0.10148864019457683,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1943,8,1943-08,116.6,-1.0715956458702316,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,-0.8660254037844385,-0.5000000000000004,1,129.5,142.1,129.4,388.2000000000001,37,0,0.26029669898543,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.4038058187424115,0.19338257186337476,0.1309870410826633,0.4952875510065517,0.0770159980362253,0.1033268132468075,0.1309870410826633,0.0770159980362253,0.1033268132468075,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1943,9,1943-09,195.4,0.2161512647329667,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,-1.0,-1.8369701987210292e-16,1,116.6,129.5,147.16666666666666,583.6,37,0,0.4204537785125016,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.451852942600533,0.2791530581526661,0.11705872535409158,0.442621872555988,0.06882661435419646,0.09233970745196425,0.11705872535409158,0.06882661435419646,0.09233970745196425,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1943,10,1943-10,208.2,0.2255505249261334,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,-0.8660254037844386,0.5000000000000001,1,195.4,116.6,173.4,791.8,37,0,0.396775751139457,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.44474953438861964,0.26763990394968673,0.11892835270154489,0.44969129822253656,0.06992589268684517,0.09381452995482176,0.11892835270154489,0.06992589268684517,0.09381452995482176,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1943,11,1943-11,40.2,-0.4955055214566985,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,-0.5000000000000004,0.8660254037844384,0,208.2,195.4,147.9333333333333,0.0,37,0,0.2678222664311973,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.40606348897614175,0.1978672797036602,0.13025876694720817,0.4925338044524682,0.0765877972087049,0.10275232706126826,0.13025876694720817,0.0765877972087049,0.10275232706126826,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1943,12,1943-12,0.2,-0.4715649177120394,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,-2.4492935982947064e-16,1.0,0,40.2,208.2,82.86666666666666,0.0,37,0,0.2489917409771858,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.4004143313399383,0.18655056670345393,0.13209649410133514,0.49948260926600213,0.07766831929488624,0.10420198566019202,0.13209649410133514,0.07766831929488624,0.10420198566019202,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1944,1,1944-01,4.9,-0.2241678777538192,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.4999999999999999,0.8660254037844387,0,0.2,40.2,15.1,0.0,37,0,0.2504674509138125,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.4008570443209263,0.1874489533468119,0.13195060460768326,0.4989309726351478,0.07758254115329506,0.10408690331051344,0.13195060460768326,0.07758254115329506,0.10408690331051344,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1944,2,1944-02,19.4,0.3238737247253643,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.8660254037844386,0.5000000000000001,0,4.9,0.2,8.166666666666666,0.0,37,1,0.7110397820867924,1,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.5390287436728203,0.39573386980300834,0.09812710420083888,0.371037720413327,0.05769545446608712,0.07740583256485256,0.09812710420083888,0.05769545446608712,0.07740583256485256,PRIORITY_2_HIGH
COASTAL ANDHRA PRADESH,1944,3,1944-03,96.6,4.161377567692407,1,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,1.0,6.123233995736766e-17,0,19.4,4.9,40.3,0.0,37,0,0.0963038564788041,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.35460796599042377,0.08147351131329725,0.14916001404415546,0.5640031063638598,0.08770109816785887,0.11766224191067334,0.14916001404415546,0.08770109816785887,0.11766224191067334,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1944,4,1944-04,24.8,-0.0910741455899075,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.8660254037844387,-0.4999999999999998,0,96.6,19.4,46.93333333333333,0.0,38,0,0.4298992945738735,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.45468659741894457,0.28364545220336856,0.11632920305076341,0.4398634064357247,0.06839767964572367,0.09176423667124939,0.11632920305076341,0.06839767964572367,0.09176423667124939,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1944,5,1944-05,42.5,-0.3146523703241944,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.4999999999999999,-0.8660254037844387,0,24.8,96.6,54.633333333333326,0.0,38,0,0.2851790800469807,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.4112705330608768,0.20802298014674597,0.1286095772511279,0.48629789654153704,0.07561812884040787,0.10145139290528632,0.1286095772511279,0.07561812884040787,0.10145139290528632,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1944,6,1944-06,132.2,0.1681001470320171,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,1.2246467991473532e-16,-1.0,1,42.5,24.8,66.49999999999999,132.2,38,0,0.3706728814512486,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.43691867348215707,0.254513868688602,0.12105989667768743,0.45775108174829887,0.07117916923484445,0.09549596076301327,0.12105989667768743,0.07117916923484445,0.09549596076301327,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1944,7,1944-07,179.8,0.1110619569880904,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,-0.4999999999999997,-0.8660254037844388,1,132.2,42.5,118.16666666666669,312.0,38,0,0.393209920988435,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.443679785343313,0.2658741225871069,0.11921509889350057,0.45077554150340093,0.07009448985473307,0.09404072462248159,0.11921509889350057,0.07009448985473307,0.09404072462248159,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1944,8,1944-08,157.6,-0.3309880016677541,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,-0.8660254037844385,-0.5000000000000004,1,179.8,132.2,156.53333333333333,469.6,38,0,0.2575307148807023,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.40297602351099326,0.1917216113104231,0.1312567653665642,0.4963074311329832,0.0771745868916383,0.10353958048301959,0.1312567653665642,0.0771745868916383,0.10353958048301959,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1944,9,1944-09,159.4,-0.3521621075485546,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,-1.0,-1.8369701987210292e-16,1,157.6,179.8,165.6,629.0,38,0,0.3415580701985277,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.4281842301063409,0.23930684845876207,0.1235293729301315,0.4670886531235465,0.07263113865591653,0.09744396347721067,0.1235293729301315,0.07263113865591653,0.09744396347721067,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1944,10,1944-10,304.7,1.1848663881668833,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,-0.8660254037844386,0.5000000000000001,1,159.4,157.6,207.2333333333333,933.7,38,0,0.2615626703027387,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.4041856101376041,0.1941405066912254,0.13086395963541142,0.4948221560477843,0.07694363026288302,0.1032297226215882,0.13086395963541142,0.07694363026288302,0.1032297226215882,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1944,11,1944-11,33.9,-0.5783011925504457,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,-0.5000000000000004,0.8660254037844384,0,304.7,159.4,165.99999999999997,0.0,38,0,0.2387135453349677,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.39733087264727285,0.18023784892669692,0.13312161976056808,0.5033588093315876,0.07827105888733604,0.10501063792587094,0.13312161976056808,0.07827105888733604,0.10501063792587094,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1944,12,1944-12,0.0,-0.4799707094716123,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,-2.4492935982947064e-16,1.0,0,33.9,304.7,112.86666666666666,0.0,38,0,0.0789818051167032,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.3494113505817935,0.06781273938992124,0.15137839419654298,0.572391234409169,0.0890054314824198,0.11941217190238537,0.15137839419654298,0.0890054314824198,0.11941217190238537,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1945,1,1945-01,1.0,-0.5625700762478882,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.4999999999999999,0.8660254037844387,0,0.0,33.9,11.633333333333333,0.0,38,0,0.2684364682058955,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.40624774950855114,0.19823110054610293,0.1301996858835299,0.4923104074270967,0.07655305951979602,0.1027057220079542,0.1301996858835299,0.07655305951979602,0.1027057220079542,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1945,2,1945-02,0.0,-0.6462689711155164,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.8660254037844386,0.5000000000000001,0,1.0,0.0,0.3333333333333333,0.0,38,0,0.2531141366802812,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.4016510500508669,0.18905524858932954,0.13168975745315475,0.4979446586663337,0.07742917175297213,0.10388113864097702,0.13168975745315475,0.07742917175297213,0.10388113864097702,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1945,3,1945-03,0.0,-0.6598920156099811,0,East Godavari,COASTAL ANDHRA PRADESH,5154296,10807.0,476.9405015267882,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,1.0,6.123233995736766e-17,0,0.0,1.0,0.3333333333333333,0.0,38,0,0.3304149168374169,0,0.2115733227156046,1.0,0.207330059422946,0.4172396945443948,0.207330059422946,0.4172396945443948,0.4248412840980076,0.23332118706040336,0.12450138772691685,0.4707640306590855,0.07320265083805032,0.09821072017734249,0.12450138772691685,0.07320265083805032,0.09821072017734249,PRIORITY_3_MEDIUM
